iteration,filename,rssi_temporal_A_a_mean,rssi_temporal_A_a_std,rssi_temporal_A_a_max,rssi_temporal_A_a_min,rssi_temporal_A_b_mean,rssi_temporal_A_b_std,rssi_temporal_A_b_max,rssi_temporal_A_b_min,rssi_temporal_A_c_mean,rssi_temporal_A_c_std,rssi_temporal_A_c_max,rssi_temporal_A_c_min,rssi_temporal_A_d_mean,rssi_temporal_A_d_std,rssi_temporal_A_d_max,rssi_temporal_A_d_min,rssi_temporal_A_e_mean,rssi_temporal_A_e_std,rssi_temporal_A_e_max,rssi_temporal_A_e_min,rssi_temporal_A_f_mean,rssi_temporal_A_f_std,rssi_temporal_A_f_max,rssi_temporal_A_f_min,rssi_temporal_B_a_mean,rssi_temporal_B_a_std,rssi_temporal_B_a_max,rssi_temporal_B_a_min,rssi_temporal_B_b_mean,rssi_temporal_B_b_std,rssi_temporal_B_b_max,rssi_temporal_B_b_min,rssi_temporal_B_c_mean,rssi_temporal_B_c_std,rssi_temporal_B_c_max,rssi_temporal_B_c_min,rssi_temporal_B_d_mean,rssi_temporal_B_d_std,rssi_temporal_B_d_max,rssi_temporal_B_d_min,rssi_temporal_B_e_mean,rssi_temporal_B_e_std,rssi_temporal_B_e_max,rssi_temporal_B_e_min,rssi_temporal_B_f_mean,rssi_temporal_B_f_std,rssi_temporal_B_f_max,rssi_temporal_B_f_min,rssi_temporal_C_a_mean,rssi_temporal_C_a_std,rssi_temporal_C_a_max,rssi_temporal_C_a_min,rssi_temporal_C_b_mean,rssi_temporal_C_b_std,rssi_temporal_C_b_max,rssi_temporal_C_b_min,rssi_temporal_C_c_mean,rssi_temporal_C_c_std,rssi_temporal_C_c_max,rssi_temporal_C_c_min,rssi_temporal_C_d_mean,rssi_temporal_C_d_std,rssi_temporal_C_d_max,rssi_temporal_C_d_min,rssi_temporal_C_e_mean,rssi_temporal_C_e_std,rssi_temporal_C_e_max,rssi_temporal_C_e_min,rssi_temporal_C_f_mean,rssi_temporal_C_f_std,rssi_temporal_C_f_max,rssi_temporal_C_f_min,rssi_temporal_D_a_mean,rssi_temporal_D_a_std,rssi_temporal_D_a_max,rssi_temporal_D_a_min,rssi_temporal_D_b_mean,rssi_temporal_D_b_std,rssi_temporal_D_b_max,rssi_temporal_D_b_min,rssi_temporal_D_c_mean,rssi_temporal_D_c_std,rssi_temporal_D_c_max,rssi_temporal_D_c_min,rssi_temporal_D_d_mean,rssi_temporal_D_d_std,rssi_temporal_D_d_max,rssi_temporal_D_d_min,rssi_temporal_D_e_mean,rssi_temporal_D_e_std,rssi_temporal_D_e_max,rssi_temporal_D_e_min,rssi_temporal_D_f_mean,rssi_temporal_D_f_std,rssi_temporal_D_f_max,rssi_temporal_D_f_min,target_busy,target_throughput,target_channel
102,it0102_08-04-19_17-40-52.mat,37.58246,90.75645949654714,654,0,36.93662,97.05859159793944,640,0,22.19932,69.06347335268912,611,0,22.34938,74.39035161642671,583,0,5.21573,36.68489758152665,649,0,5.87432,42.701357408607045,604,0,42.43308,93.63475263871636,775,0,8.19364,36.702698859217435,637,0,24.28264,76.70215625802444,623,0,30.66701,87.33220223754752,728,0,21.15777,76.56630341492986,601,0,0.91819,11.488342662190226,509,0,61.15047,109.17309736734184,679,0,37.15561,80.53970719792753,573,0,26.80934,76.83460502120383,572,0,2.68685,21.81295961298008,496,0,13.8613,59.32380165085511,599,0,0.39226,9.902229652578251,467,0,41.53443,86.41198976169396,746,0,27.66788,62.270645703297475,538,0,15.14916,50.65731133108428,456,0,0.1145,2.9156868401802,175,0,6.88508,12.016830422103824,181,0,0.47535,11.658242250764049,554,0,0,0.008009423264907136,rssi_temporal_B_b
103,it0103_08-04-19_17-41-01.mat,62.39796,122.27840000522741,605,0,42.05867,104.94657863804376,601,0,23.43904,71.33817690324305,595,0,23.68708,77.76804228649195,601,0,4.92179,35.10977290151419,649,0,6.17266,42.53806470121084,421,0,42.79879,91.06485372818594,582,0,20.30228,84.65376546144655,641,0,26.02623,79.68578557049621,667,0,30.64255,86.44578416266175,719,0,21.01971,75.46781434171723,597,0,0.50159,3.5302630881989523,160,0,54.50958,103.54443465596593,551,0,38.41681,80.6797337590048,589,0,26.40731,78.09956881163878,615,0,5.81614,42.16652434693189,525,0,12.60239,56.32853305641732,579,0,0.06458,1.9870252699953268,279,0,38.13662,80.41086428447092,562,0,27.89213,62.22881128595579,499,0,16.55485,54.76942624747406,478,0,0.10825,2.810898777526505,167,0,7.14581,12.16185879888021,103,0,0.04484,0.9572613929329855,87,0,0,0.019845826001955034,rssi_temporal_B_b
104,it0104_08-04-19_17-41-10.mat,35.2835,86.24151812062448,508,0,47.58224,97.34130591163444,604,0,22.11669,67.53438852498702,588,0,21.45035,72.40248970082106,575,0,4.49927,32.68758785023911,642,0,6.01297,43.36045735205177,459,0,39.2982,86.18791003824144,576,0,86.09784,187.30415747477258,677,0,23.85167,76.1075238607268,549,0,28.77437,83.12164953309758,592,0,20.56766,74.86121627467992,604,0,0.58375,5.29659569322598,249,0,56.03734,105.88076050786752,662,0,44.44497,80.04498167717387,583,0,25.31208,74.29097459364496,587,0,6.23311,43.646853377166835,531,0,13.78366,59.64764100116952,596,0,0.13846,4.153787287331887,258,0,38.28356,81.42771612741205,568,0,27.26113,60.23636444144932,544,0,15.0719,50.898394379292554,466,0,0.09292,2.524651634107169,185,0,6.96659,11.986361156410231,131,0,0.09463,2.3761176660889505,163,0,1,0.08416211143695015,rssi_temporal_B_b
105,it0105_08-04-19_17-41-19.mat,34.83782,85.84307856576207,547,0,33.75249,94.08489607157941,671,0,22.37845,68.87576573510816,579,0,21.63868,72.36183999773361,642,0,4.56836,33.58628033751877,684,0,6.11054,43.5947340960855,454,0,41.04564,88.4736204582496,612,0,13.22586,62.36308673614865,663,0,24.47559,77.40593184086022,622,0,29.20455,83.93067644965993,660,0,20.17505,74.06739301134813,614,0,0.69855,8.833734085736337,347,0,65.61169,115.89564989827659,690,0,37.86817,79.62907528567126,568,0,25.49434,73.75626161868836,585,0,4.69395,37.18505699064478,530,0,13.33341,58.434925239722006,597,0,0.20851,5.774550508905435,351,0,39.51828,83.01950135866632,569,0,28.10357,62.960316575245244,484,0,15.54385,51.986779253743926,506,0,0.12921,3.366359276117153,224,0,7.07602,12.109253526109692,110,0,0.20443,5.958471144102321,329,0,0,0.01292850439882698,rssi_temporal_B_b
106,it0106_08-04-19_17-41-28.mat,32.61744,81.44762653292237,557,0,29.44978,85.88446144647821,596,0,24.74223,73.33756925769424,589,0,23.58726,77.09344113277342,603,0,4.54988,32.149153830009276,608,0,6.15915,42.58154860121341,444,0,40.56176,87.30728266131298,559,0,8.7287,40.43946879361795,677,0,26.29571,80.25974473916484,604,0,29.45995,84.87332841356877,621,0,19.29563,72.47719664075798,618,0,0.74435,6.639558198969266,228,0,59.78198,110.13676737257002,632,0,36.46874,76.88604101403843,523,0,26.96865,77.58205183660394,636,0,3.51587,29.48795361063734,523,0,12.52616,55.768143914374626,575,0,0.23598,5.119311813085818,271,0,39.49547,81.98443961800983,536,0,28.39434,63.90637101232083,552,0,15.84536,52.46850185082855,525,0,0.06808,1.8161291566405733,110,0,7.13856,12.168289983658346,104,0,0.24174,5.69400577558541,262,0,0,0.008532453567937439,rssi_temporal_B_b
107,it0107_08-04-19_17-41-37.mat,38.59199,91.5923450831995,618,0,36.14867,89.87066655606323,583,0,24.04544,72.5502198150109,606,0,25.80109,77.10339126660968,574,0,4.45569,32.525158210589844,642,0,6.14326,42.75244246323712,431,0,44.01858,94.7123652686575,644,0,39.86203,127.7640082115425,658,0,26.48811,80.31602666110855,623,0,29.80285,85.47533154002679,687,0,19.81884,72.53623164360278,574,0,0.6198,4.61682661142911,217,0,62.77518,115.08328425956395,649,0,39.73265,79.64574159349324,549,0,25.11195,74.37516613223463,620,0,2.18785,18.498346476847598,533,0,12.7025,56.23285813250114,569,0,0.23195,7.964341102533217,467,0,41.94048,86.09965108738596,582,0,28.60153,65.1761121244517,565,0,16.52911,54.153068358200166,486,0,0.07052,1.8771859070427734,149,0,6.79392,11.808247585209244,95,0,0.08818,2.3102909530186886,148,0,1,0.03896581622678397,rssi_temporal_B_b
108,it0108_08-04-19_17-41-46.mat,39.07524,91.78173924557325,593,0,45.35186,94.54903846438843,669,0,23.06293,71.35169871709503,614,0,22.91729,74.67134449744358,624,0,4.73074,33.72730227949458,679,0,6.0032,41.18076456016814,451,0,42.6247,89.94050728070195,589,0,93.36724,200.81099057268355,699,0,24.44522,75.96734482099266,610,0,30.12447,85.1817203231955,634,0,20.13592,74.49360432784549,614,0,0.63566,4.772091403609114,195,0,59.67977,111.08555802959762,640,0,46.4429,81.1210083738485,601,0,25.62337,75.14124965585214,617,0,3.05442,23.926841798774866,544,0,13.11944,56.932998463864514,562,0,0.18686,5.221074921929391,293,0,38.85465,81.39779999101634,570,0,28.09466,62.839297573130146,593,0,16.50002,53.83577045050623,520,0,0.06285,1.6233976338223488,107,0,6.87651,11.912914849855177,128,0,0.14942,3.627452778962119,195,0,1,0.0912680742913001,rssi_temporal_B_b
109,it0109_08-04-19_17-41-56.mat,215.14733,170.40738758595853,600,0,31.17001,89.41927804785666,597,0,22.65575,68.78889359436958,562,0,21.98372,72.7773263795916,610,0,4.84649,32.80752298909352,615,0,6.42419,41.52687795685946,425,0,44.35479,91.55483544879483,633,0,9.27716,46.472074435454246,682,0,25.27256,78.90143681230651,651,0,29.52633,84.6129967955934,582,0,20.16252,74.2810070425112,604,0,0.54746,3.445720178482287,89,0,57.69848,107.43925923836966,639,0,36.25408,76.62544083627579,565,0,25.27195,75.0989382960738,617,0,3.07062,25.114222918808377,526,0,13.16509,57.01864690863769,564,0,0.04594,1.8586956492121034,283,0,38.21393,81.00763065264347,590,0,28.23092,63.48629218936635,531,0,15.76744,52.73732943415319,501,0,0.04328,1.1305869456171869,100,0,6.74378,11.753300443347817,105,0,0.06599,1.5830462153392744,124,0,0,0.009068582600195503,rssi_temporal_B_b
110,it0110_08-04-19_17-42-05.mat,35.58951,86.14882720014185,578,0,39.91288,102.89500148260653,617,0,22.98599,70.96081435355642,607,0,29.88772,90.45855842982243,661,0,10.28974,43.53183353285731,632,0,5.99201,42.33757274761863,435,0,43.02767,92.54909650758943,602,0,7.58438,35.545257911789015,628,0,24.80194,77.37242888934274,630,0,30.52196,85.98434658563383,631,0,21.29983,76.96278757926521,662,0,0.81991,8.135422397878306,447,0,58.06547,109.22287976280015,659,0,34.69284,76.21077793025341,587,0,24.86573,73.76371941250726,617,0,3.4664,28.562007825781436,512,0,14.02533,59.555570087029636,599,0,0.28347,7.186243438619374,375,0,39.48603,83.2102138252216,581,0,28.50143,64.52934679628409,537,0,15.73817,52.18927567087993,484,0,0.05223,1.3427740044772984,131,0,6.95425,11.955432946468314,128,0,0.20283,5.405942100235628,334,0,0,0.007413861192570871,rssi_temporal_B_b
111,it0111_08-04-19_17-42-14.mat,37.3608,84.05319603298855,498,0,41.94646,92.15147526474223,591,0,21.83979,67.7355679296771,547,0,22.54236,72.18513853716983,588,0,5.21645,35.30193591571856,624,0,6.50421,44.36320302092602,425,0,41.17353,87.17266049249099,601,0,89.43896,184.10716263665137,671,0,23.81396,74.6607331139897,511,0,28.77166,82.59319924088423,597,0,20.87513,75.57500908027136,588,0,0.97654,8.843223938609722,333,0,58.97249,109.55446414090072,644,0,43.94584,76.48715086009153,555,0,24.14878,71.52883980962923,544,0,2.1881,17.962388994507386,525,0,13.09102,56.79100611328875,571,0,0.34037,6.88043590647424,304,0,39.30268,82.66709832102248,568,0,27.20804,62.04490486219154,506,0,15.08114,50.129168318459065,466,0,0.04392,1.1986955550096945,111,0,7.02788,12.08667459252544,102,0,0.16629,3.6220985127271184,222,0,1,0.08742811339198435,rssi_temporal_B_b
112,it0112_08-04-19_17-42-23.mat,33.16071,82.83908692335945,661,0,39.02067,90.17033294133442,617,0,23.05222,71.26996697818514,622,0,21.28006,71.46417820416323,578,0,4.3577,32.66832212878403,667,0,9.65971,54.13854701334253,508,0,41.59122,88.9698297116028,584,0,88.41768,190.57575859331533,697,0,23.58201,74.75620037401514,625,0,29.22626,83.84162156359096,718,0,20.00335,73.7813480412055,583,0,1.51276,16.5992462835636,392,0,61.02073,113.82530527201365,776,0,40.32817,73.98395078968883,496,0,23.49319,70.68405515831628,590,0,10.13652,55.6379133531228,676,0,15.83516,66.09686367577814,620,0,0.05668,1.943015022484386,287,0,36.07572,77.53123981003787,540,0,27.19165,61.52970583610407,464,0,14.56663,49.38567505302626,499,0,0.06891,1.744832774766682,115,0,7.03421,12.120378693584618,114,0,0.03818,0.7735905167464245,91,0,1,0.08642979472140763,rssi_temporal_B_b
113,it0113_08-04-19_17-42-32.mat,36.71057,86.5183372486729,603,0,28.37404,84.14512638340025,547,0,22.01304,68.27905264397273,555,0,23.17407,74.96765909133816,603,0,5.03785,35.79429280454497,658,0,9.79505,54.476762435900135,477,0,41.15145,89.80281060689303,571,0,10.85077,40.544760948945054,646,0,25.73388,78.22951923759726,582,0,30.27651,85.80769506413688,660,0,21.34066,76.74213530235134,628,0,0.69991,5.922323529823409,258,0,60.55859,110.5961646134797,651,0,34.28872,74.99554800627567,494,0,24.96647,72.58660004256363,591,0,2.47569,19.85143745485198,498,0,15.008,63.00895409384289,642,0,0.20275,6.630582360358703,372,0,38.26398,80.28085758485395,570,0,27.48898,62.3689145212549,467,0,15.66699,51.57184652831329,477,0,0.10207,2.63489501026132,153,0,6.83193,11.869829926123625,115,0,0.06758,1.6202632328112614,129,0,0,0.01060681329423265,rssi_temporal_B_b
114,it0114_08-04-19_17-42-41.mat,36.72127,87.9156785766174,601,0,35.50388,86.60026469327678,561,0,21.55948,67.57411384642495,534,0,21.28995,71.88302650137584,582,0,4.86059,34.43224760093218,681,0,6.48383,45.61690825265451,446,0,41.43296,88.8461677600019,567,0,83.45193,173.9808818499179,680,0,24.10655,75.454350816222,562,0,28.76434,83.42582408561752,548,0,19.36645,72.45225686200189,528,0,0.71411,6.094859875985665,252,0,56.15223,105.69217348520704,626,0,39.39911,74.16235528357969,491,0,23.63501,70.88021622639069,528,0,3.10525,26.983815379547423,533,0,12.0123,54.67468636133179,636,0,0.15613,5.093982079189129,297,0,38.77166,80.52480289230394,567,0,27.36598,61.9303918818507,483,0,15.36739,50.901618781605556,484,0,0.08619,2.3642337625328,151,0,6.99711,11.96413731314966,92,0,0.13711,4.650736591971212,293,0,1,0.08157568914956012,rssi_temporal_B_b
115,it0115_08-04-19_17-42-50.mat,206.22045,103.4230171277047,517,0,41.26935,89.66939232858388,618,0,24.08543,73.48871676465103,589,0,23.02048,74.94823227114566,622,0,4.56864,33.86927617399581,667,0,6.65882,45.26577002777706,428,0,41.28863,88.67775393368451,579,0,84.22298,182.19143618710402,683,0,25.72073,78.61828310429516,602,0,30.26678,85.49344810236396,631,0,20.00962,74.34748568348226,615,0,0.75347,8.119710152406919,341,0,57.3143,107.57322787529432,660,0,43.3554,76.66847468705764,557,0,25.08008,72.95080744716675,630,0,2.11571,17.988899944018257,519,0,12.75051,56.35965085715045,574,0,0.0955,2.8902836798487446,299,0,47.12298,88.45501204521766,539,0,30.06932,66.7209079280071,567,0,16.06582,52.91760867355592,475,0,0.172,3.855828834375302,176,0,6.94703,11.934080784840534,94,0,0.11964,3.6470133356487744,262,0,1,0.08232940371456501,rssi_temporal_B_b
116,it0116_08-04-19_17-42-59.mat,137.00057,96.36537204657645,625,0,35.75261,91.37450754005681,622,0,22.57181,69.93140255510323,603,0,25.33273,81.70121407143898,597,0,4.43025,32.92631705699105,650,0,8.83774,51.53018020240566,461,0,41.40431,89.46930626434911,621,0,44.7872,134.94771045171535,696,0,25.04138,76.75815336298548,602,0,29.23536,83.20491551387093,622,0,20.18861,74.4813724112808,624,0,0.73819,6.907620829482465,380,0,57.10193,108.09683483004996,670,0,37.889,76.28626572981534,529,0,25.32229,73.81433478096174,599,0,6.81051,46.29948167679526,546,0,13.17651,57.84439725867925,604,0,0.14034,3.6347028330250057,310,0,41.74167,85.51537800659656,619,0,27.07066,61.679580147439395,497,0,15.6857,52.19285751431895,509,0,0.0706,1.7834224513558194,131,0,6.7441,11.760953838443546,95,0,0.07401,1.834069933208655,146,0,1,0.0437802541544477,rssi_temporal_B_b
117,it0117_08-04-19_17-43-08.mat,125.61354,90.4091511334356,605,0,28.29597,84.65031371329404,552,0,22.04214,69.11266645283193,575,0,22.40034,74.64811724273024,613,0,5.04246,34.85255997984079,630,0,6.99685,46.97267567509328,459,0,39.29289,86.32690997277673,586,0,8.85866,41.8069554381134,676,0,24.25653,74.37598310179906,625,0,28.70554,83.14334906237782,643,0,21.03122,76.24813102831833,624,0,0.57695,4.241374623574296,198,0,54.45524,104.23813897294215,648,0,33.89012,73.31785639518928,497,0,25.41801,74.563892720538,607,0,2.66929,22.467054566540313,542,0,13.66164,58.59629077433487,576,0,0.13484,4.750062965308986,317,0,50.80081,86.30907665676826,550,0,27.5783,63.10451845240561,553,0,15.81082,51.78986378556715,464,0,0.06038,1.5955043890882907,117,0,6.71741,11.758613561636423,104,0,0.21141,5.531426200529118,304,0,0,0.008659491691104595,rssi_temporal_B_b
118,it0118_08-04-19_17-43-17.mat,146.15205,94.72284439773492,612,0,39.75671,92.00941158368475,662,0,23.37099,70.78801124780877,599,0,23.59519,76.3990838875958,601,0,5.29727,37.48604487735536,690,0,6.01895,43.55500029729651,450,0,44.02428,92.10752884798072,620,0,78.24352,175.51983818933292,674,0,24.7284,77.298450006711,595,0,29.80412,84.62558319459663,628,0,20.67136,75.32362601302728,611,0,0.65047,5.537170647460669,233,0,61.52714,110.5608232757897,662,0,44.58341,81.11775516353926,599,0,25.25076,74.43631572977266,608,0,3.27604,26.364596752432984,517,0,13.23909,57.60808056142731,560,0,0.17329,4.153856109195407,282,0,39.68047,81.93136988101138,641,0,29.93894,65.9727693194427,514,0,16.2459,53.72151052595227,504,0,0.12898,3.0707953627032847,166,0,7.01487,12.021631706349183,131,0,0.18953,3.952972094399353,172,0,1,0.07648437927663734,rssi_temporal_B_b
119,it0119_08-04-19_17-43-26.mat,150.01887,93.05077288192237,502,0,37.75267,89.67073010671375,711,0,22.11531,69.03725467893331,572,0,22.01689,73.33086843020406,652,0,4.49961,33.3158733916417,639,0,6.22064,43.401639116402045,533,0,41.99877,87.69248501717294,657,0,84.8047,185.2950521679141,685,0,24.91286,77.36194753637218,590,0,30.16208,86.58829129896027,661,0,20.38713,73.64905661556772,579,0,0.66996,7.293237525159865,353,0,55.43888,104.16700093765589,588,0,43.72127,77.6816887019528,494,0,24.96158,74.35685835149035,599,0,12.38365,68.11931783772867,566,0,19.2347,76.59513271683782,626,0,0.204,6.82008680296666,355,0,38.00586,79.35884768354693,523,0,28.08722,63.368463865487534,532,0,15.88554,53.14959603711395,492,0,0.07489,2.0636815374228648,150,0,7.01514,12.318264113924494,208,0,0.1838,6.2494349792601245,348,0,1,0.0828980449657869,rssi_temporal_B_b
120,it0120_08-04-19_17-43-35.mat,170.21518,100.6854203823354,555,0,30.22786,87.01041362860197,584,0,22.55465,69.8196589319763,591,0,21.99224,73.68130468295469,589,0,5.51738,37.65164163666174,643,0,6.49459,43.86517081617145,474,0,42.11605,91.51690140295125,609,0,9.59271,45.482040245089046,654,0,25.83277,79.11995578946629,576,0,29.1608,83.31117598113714,649,0,19.39237,71.62700954097623,582,0,0.98907,11.367258708021913,388,0,58.77869,109.03952894195712,616,0,42.50067,84.93676306259322,569,0,25.29703,74.58994746733035,590,0,7.95468,52.25106684171722,542,0,19.89689,81.06707925124662,710,0,0.21132,6.618773591655784,368,0,39.46624,82.37188452537916,581,0,28.41997,63.33095968954757,619,0,15.51623,51.78109477972728,482,0,0.09134,2.0951460580112307,169,0,6.79352,11.798485750705467,106,0,0.24882,7.111343656975102,380,0,0,0.009377038123167156,rssi_temporal_B_b
121,it0121_08-04-19_17-43-44.mat,37.62253,87.54168759167887,579,0,39.7859,87.69721033869892,538,0,28.12153,75.34745915065153,559,0,26.76044,83.5044206674497,647,0,5.42088,37.394089372862126,643,0,6.19703,43.171258369187015,436,0,40.1754,87.42352460773931,562,0,73.22512,171.26577831249767,653,0,23.6393,74.61547691672284,544,0,34.12605,93.38506444500372,637,0,25.70002,85.24246577850502,640,0,0.6833,5.8374190452630685,233,0,55.86705,105.94865961538872,672,0,41.24001,76.45191263271246,550,0,26.9523,77.46221727209982,607,0,2.64944,20.897404328920857,508,0,23.43206,86.03865877706602,673,0,0.12385,3.157450106890052,238,0,39.29692,80.60719359035892,656,0,27.83737,62.499294407881926,507,0,18.39335,58.88925560556442,503,0,0.05696,1.4733348425934953,100,0,7.06251,12.284298209498987,140,0,0.1458,3.57098618871594,228,0,1,0.07157880742913002,rssi_temporal_B_b
122,it0122_08-04-19_17-43-53.mat,40.9364,92.15459768801556,605,0,43.74676,95.821680477345,647,0,26.10439,76.6389116097554,626,0,22.40326,74.3118031094146,600,0,5.80105,36.50597086638705,639,0,6.21404,43.50066674061904,450,0,42.17171,90.18344030738625,601,0,102.3761,199.55254167459253,698,0,29.34481,86.8284582154025,643,0,30.61782,85.79685016623628,649,0,20.88633,76.03404467165416,593,0,0.51024,3.3442241465547733,90,0,57.62006,105.48880047472528,612,0,46.95805,85.56409194397787,574,0,29.32163,83.46629945159363,629,0,2.42034,19.735195825843736,522,0,13.79639,59.25036112099149,580,0,0.05024,1.9891394979739359,345,0,38.29307,80.73759570345838,538,0,33.35942,73.84982462581479,571,0,15.26084,50.431765609528284,474,0,0.05476,1.384305364578206,104,0,6.87516,11.888929933951163,90,0,0.04986,0.9887638648332574,70,0,1,0.1000743890518084,rssi_temporal_B_b
123,it0123_08-04-19_17-44-02.mat,35.80339,85.0716916165883,544,0,37.14965,89.79823703657829,611,0,22.08505,69.03532209309593,570,0,21.77972,72.3104974171911,584,0,4.62347,33.40522766213546,636,0,6.21135,41.98007695535467,396,0,41.45922,89.14425397630293,632,0,57.41249,152.75413507332593,687,0,23.88765,75.25071978046124,560,0,30.16738,85.31467648614512,640,0,20.49098,74.89632500089441,559,0,0.64128,4.541748557725318,156,0,57.5976,104.98918512989802,654,0,39.01539,76.71623891424748,538,0,23.76395,71.71673703116659,559,0,6.41953,46.714881403885634,536,0,14.76859,64.15915834401117,622,0,0.09777,2.345542800099798,270,0,39.86889,82.91646254012468,603,0,28.0956,63.80340790772856,525,0,15.47035,51.59249830040701,479,0,0.06639,1.653088735640044,105,0,6.91382,11.96254625937137,119,0,0.08691,2.19977195452165,157,0,1,0.05612169110459433,rssi_temporal_B_b
124,it0124_08-04-19_17-44-11.mat,34.7667,85.05130081962298,611,0,30.40259,86.75810297195244,566,0,22.19924,68.1374088399493,572,0,22.97235,73.87338279432925,619,0,4.85647,34.53002272138117,660,0,6.02741,41.89410458157449,435,0,40.02188,87.86338646595406,625,0,9.15117,40.91648026933768,633,0,24.80555,76.81251460014508,611,0,30.01188,85.50779121732477,620,0,20.46397,75.00993042150553,620,0,0.847,8.878152454199014,340,0,52.42201,101.91494913681653,591,0,33.51232,73.36119606588758,526,0,24.50157,72.98085610305692,603,0,3.86018,31.146402205834303,556,0,12.95414,57.279216273098584,585,0,0.32633,7.291922841822998,280,0,36.76,78.20922950649751,529,0,27.33541,61.929256980298895,515,0,15.53827,52.04387971132725,497,0,0.08061,2.0917246539399015,147,0,6.91031,11.929411792033168,121,0,0.45732,9.317910625113337,322,0,0,0.00894542521994135,rssi_temporal_B_b
125,it0125_08-04-19_17-44-20.mat,38.09512,89.4879677508971,612,0,35.87636,87.75033842185682,578,0,22.36005,69.03768806961529,601,0,21.81282,73.30427684417602,579,0,4.87556,33.8839058357563,598,0,6.75058,45.04210996016506,421,0,43.23601,90.80834405097308,577,0,83.32013,184.96241798479792,678,0,24.34431,75.7345843101017,617,0,29.47506,83.98445057268876,696,0,22.11928,78.03782590693824,635,0,0.80332,7.355575910668043,244,0,56.10594,106.41042127872814,614,0,39.95687,75.55507957644609,562,0,24.55082,72.75142319795262,582,0,8.58328,53.956403924294285,582,0,13.22234,57.551474741525084,541,0,0.31809,6.899546996136775,303,0,40.2633,83.69282091738813,577,0,27.79748,63.066094739167106,529,0,15.51116,52.07575842418812,505,0,0.07788,1.7489181529162539,100,0,7.31563,12.329105713842347,142,0,0.22942,4.84072788572132,255,0,1,0.08144685239491692,rssi_temporal_B_b
126,it0126_08-04-19_17-44-30.mat,33.88653,83.33283239251561,606,0,34.75577,86.1650790152664,547,0,21.81537,67.67963786666635,593,0,22.34097,74.39717527876378,619,0,5.01078,34.79859427895903,621,0,6.90251,46.096354364525396,444,0,40.1914,85.53033862928406,565,0,121.17725,226.14926312601042,735,0,23.60498,74.53912046167166,597,0,30.59756,86.61547980613167,623,0,24.54011,83.6960095296538,628,0,1.4719,18.751134642735625,481,0,52.8443,102.62339848937961,593,0,40.76037,74.65911536753633,532,0,24.37974,72.85915191334854,586,0,16.10697,80.5706495407546,611,0,15.59381,63.63745312065764,588,0,0.11409,3.2556126108460757,237,0,36.80016,78.29048808108428,532,0,27.73293,62.4601918313985,527,0,16.20369,53.52684840698078,522,0,0.05633,1.414679091207614,132,0,7.42885,12.492337558579658,112,0,0.0749,2.2823430920876024,225,0,1,0.118452834799609,rssi_temporal_B_b
127,it0127_08-04-19_17-44-39.mat,207.16412,106.42840544058528,640,0,31.44605,88.57921251285485,648,0,27.189,79.64252556894463,610,0,28.30249,86.50069196139357,636,0,5.60223,37.81814444188266,669,0,7.68215,48.2794078399632,435,0,41.4063,88.26307903257171,607,0,22.59502,96.54305573783958,729,0,28.14965,84.44980139039701,624,0,37.30854,100.27353770097275,644,0,21.58324,77.58842820358201,623,0,0.81515,6.856819997455089,312,0,55.8567,107.26351404419864,620,0,38.77419,81.90136506703597,569,0,28.70054,82.62700880286302,611,0,6.35361,41.14388156175715,577,0,12.91268,57.088326961101245,582,0,0.15762,5.577115377648199,332,0,38.05179,81.20639499322637,566,0,31.89435,70.93882553353629,569,0,17.68689,57.102230360362455,545,0,0.08504,2.101667956267117,135,0,7.00899,12.080451530464414,147,0,0.16563,4.800651695665912,301,0,0,0.022087018572825027,rssi_temporal_B_b
128,it0128_08-04-19_17-44-48.mat,188.02854,103.59775926856912,630,0,35.61418,96.18079082086818,624,0,22.9446,70.90028216333134,580,0,21.33119,71.88507385531366,563,0,4.61936,33.651440284041335,666,0,6.42616,45.02770688869688,459,0,42.03931,88.98665127267067,609,0,8.16291,41.99454667372777,717,0,24.74597,76.91172900643373,598,0,29.29634,83.913784222882,644,0,19.50895,73.06757570836396,601,0,0.58304,4.169319411894464,204,0,57.92352,108.53600743905038,651,0,34.57575,74.98190609698783,621,0,24.84048,73.29136083720647,592,0,112.24727,129.8707130478119,573,0,12.43657,56.015955732586576,547,0,0.11438,3.911515974094953,264,0,40.51925,85.30246356018974,596,0,27.74545,62.663569115535545,569,0,15.94589,52.893495650296174,474,0,0.06392,1.459148461809147,124,0,7.20937,12.259003801414696,99,0,0.07361,2.305404859867351,181,0,0,0.007979384164222874,rssi_temporal_B_b
